bartels,R1,R2,p,p_stat,p_time,p_syst,He,He_stat,He_time,He_syst,p/He,p/He_stat,p/He_time,p/He_syst
2499,10.1,11.0,2.275e+1,0.004e+1,0.009e+1,0.031e+1,4.032e+0,0.018e+0,0.027e+0,0.062e+0,5.644,0.028,0.044,0.106
2499,11.0,12.0,1.807e+1,0.003e+1,0.007e+1,0.025e+1,3.258e+0,0.015e+0,0.023e+0,0.051e+0,5.547,0.028,0.045,0.105
2499,12.0,13.0,1.452e+1,0.003e+1,0.006e+1,0.020e+1,2.648e+0,0.014e+0,0.020e+0,0.042e+0,5.484,0.030,0.047,0.105
2499,13.0,14.1,1.170e+1,0.002e+1,0.005e+1,0.016e+1,2.124e+0,0.011e+0,0.017e+0,0.034e+0,5.508,0.032,0.049,0.106
2499,14.1,15.3,9.401e+0,0.020e+0,0.042e+0,0.133e+0,1.733e+0,0.010e+0,0.014e+0,0.027e+0,5.425,0.032,0.051,0.105
2499,15.3,16.6,7.517e+0,0.017e+0,0.034e+0,0.107e+0,1.411e+0,0.008e+0,0.012e+0,0.023e+0,5.328,0.033,0.052,0.105
2499,16.6,18.0,6.024e+0,0.014e+0,0.029e+0,0.087e+0,1.148e+0,0.007e+0,0.010e+0,0.019e+0,5.249,0.033,0.054,0.105
2499,18.0,19.5,4.847e+0,0.011e+0,0.024e+0,0.071e+0,9.258e-1,0.055e-1,0.088e-1,0.155e-1,5.236,0.034,0.056,0.105
2499,19.5,21.1,3.887e+0,0.009e+0,0.020e+0,0.058e+0,7.553e-1,0.046e-1,0.075e-1,0.128e-1,5.146,0.034,0.057,0.104
2499,21.1,22.8,3.139e+0,0.008e+0,0.016e+0,0.047e+0,6.146e-1,0.039e-1,0.062e-1,0.105e-1,5.107,0.035,0.058,0.105
2499,22.8,24.7,2.522e+0,0.006e+0,0.014e+0,0.038e+0,5.059e-1,0.032e-1,0.051e-1,0.086e-1,4.985,0.034,0.057,0.103
2499,24.7,26.7,2.038e+0,0.005e+0,0.011e+0,0.031e+0,4.037e-1,0.027e-1,0.042e-1,0.069e-1,5.049,0.037,0.059,0.104
2499,26.7,28.8,1.632e+0,0.005e+0,0.009e+0,0.025e+0,3.301e-1,0.024e-1,0.035e-1,0.057e-1,4.944,0.038,0.059,0.103
2499,28.8,31.1,1.321e+0,0.004e+0,0.008e+0,0.020e+0,2.676e-1,0.020e-1,0.028e-1,0.047e-1,4.939,0.040,0.060,0.104
2499,31.1,33.5,1.070e+0,0.004e+0,0.006e+0,0.017e+0,2.209e-1,0.018e-1,0.024e-1,0.039e-1,4.844,0.043,0.060,0.102
2499,33.5,36.1,8.711e-1,0.030e-1,0.054e-1,0.134e-1,1.799e-1,0.016e-1,0.020e-1,0.032e-1,4.843,0.045,0.062,0.103
2499,36.1,38.9,7.074e-1,0.026e-1,0.045e-1,0.110e-1,1.486e-1,0.014e-1,0.017e-1,0.027e-1,4.760,0.047,0.062,0.103
2499,38.9,41.9,5.739e-1,0.023e-1,0.037e-1,0.089e-1,1.195e-1,0.012e-1,0.014e-1,0.021e-1,4.803,0.051,0.064,0.105
2499,41.9,45.1,4.657e-1,0.020e-1,0.031e-1,0.073e-1,9.990e-2,0.104e-2,0.121e-2,0.185e-2,4.662,0.053,0.064,0.103
2499,45.1,48.5,3.830e-1,0.018e-1,0.026e-1,0.061e-1,8.119e-2,0.091e-2,0.102e-2,0.153e-2,4.717,0.057,0.067,0.106
2499,48.5,52.2,3.085e-1,0.015e-1,0.021e-1,0.050e-1,6.614e-2,0.078e-2,0.086e-2,0.126e-2,4.664,0.060,0.068,0.106
2499,52.2,56.1,2.532e-1,0.013e-1,0.018e-1,0.042e-1,5.374e-2,0.069e-2,0.072e-2,0.104e-2,4.711,0.065,0.071,0.108
2499,56.1,60.3,2.077e-1,0.012e-1,0.015e-1,0.035e-1,4.367e-2,0.059e-2,0.060e-2,0.086e-2,4.757,0.070,0.074,0.111
2500,1.00,1.16,1.186e+3,0.005e+3,0.014e+3,0.052e+3,,,,,,,,
2500,1.16,1.33,1.144e+3,0.003e+3,0.010e+3,0.040e+3,,,,,,,,
2500,1.33,1.51,1.075e+3,0.003e+3,0.007e+3,0.030e+3,,,,,,,,
2500,1.51,1.71,9.769e+2,0.019e+2,0.053e+2,0.252e+2,,,,,,,,
2500,1.71,1.92,8.641e+2,0.016e+2,0.042e+2,0.202e+2,,,,,,,,
2500,1.92,2.15,7.518e+2,0.013e+2,0.033e+2,0.161e+2,9.415e+1,0.051e+1,0.086e+1,0.207e+1,7.985,0.045,0.081,0.234
2500,2.15,2.40,6.428e+2,0.010e+2,0.027e+2,0.128e+2,8.480e+1,0.042e+1,0.069e+1,0.165e+1,7.580,0.040,0.069,0.200
2500,2.40,2.67,5.442e+2,0.009e+2,0.021e+2,0.102e+2,7.459e+1,0.035e+1,0.057e+1,0.133e+1,7.296,0.036,0.063,0.177
2500,2.67,2.97,4.540e+2,0.007e+2,0.018e+2,0.079e+2,6.428e+1,0.028e+1,0.047e+1,0.108e+1,7.063,0.033,0.059,0.162
2500,2.97,3.29,3.772e+2,0.006e+2,0.015e+2,0.062e+2,5.445e+1,0.023e+1,0.037e+1,0.088e+1,6.928,0.031,0.054,0.152
2500,3.29,3.64,3.120e+2,0.005e+2,0.012e+2,0.050e+2,4.617e+1,0.019e+1,0.029e+1,0.074e+1,6.759,0.030,0.050,0.144
2500,3.64,4.02,2.552e+2,0.004e+2,0.010e+2,0.040e+2,3.855e+1,0.016e+1,0.023e+1,0.060e+1,6.619,0.029,0.048,0.138
2500,4.02,4.43,2.081e+2,0.003e+2,0.008e+2,0.032e+2,3.176e+1,0.013e+1,0.018e+1,0.049e+1,6.552,0.028,0.046,0.133
2500,4.43,4.88,1.688e+2,0.002e+2,0.007e+2,0.025e+2,2.613e+1,0.010e+1,0.015e+1,0.040e+1,6.461,0.026,0.045,0.130
2500,4.88,5.37,1.362e+2,0.002e+2,0.005e+2,0.019e+2,2.138e+1,0.008e+1,0.012e+1,0.032e+1,6.369,0.026,0.042,0.126
2500,5.37,5.90,1.090e+2,0.002e+2,0.004e+2,0.015e+2,1.747e+1,0.007e+1,0.009e+1,0.026e+1,6.236,0.025,0.040,0.120
2500,5.90,6.47,8.751e+1,0.013e+1,0.030e+1,0.122e+1,1.429e+1,0.005e+1,0.008e+1,0.021e+1,6.126,0.025,0.039,0.116
2500,6.47,7.09,7.010e+1,0.010e+1,0.024e+1,0.097e+1,1.153e+1,0.004e+1,0.006e+1,0.017e+1,6.082,0.025,0.039,0.115
2500,7.09,7.76,5.597e+1,0.008e+1,0.019e+1,0.077e+1,9.426e+0,0.036e+0,0.052e+0,0.142e+0,5.938,0.024,0.038,0.111
2500,7.76,8.48,4.489e+1,0.007e+1,0.015e+1,0.062e+1,7.655e+0,0.030e+0,0.044e+0,0.115e+0,5.864,0.025,0.039,0.109
2500,8.48,9.26,3.583e+1,0.006e+1,0.012e+1,0.049e+1,6.144e+0,0.025e+0,0.037e+0,0.093e+0,5.832,0.026,0.040,0.109
2500,9.26,10.1,2.865e+1,0.005e+1,0.010e+1,0.039e+1,5.021e+0,0.022e+0,0.032e+0,0.076e+0,5.707,0.026,0.041,0.106
2500,10.1,11.0,2.284e+1,0.004e+1,0.008e+1,0.031e+1,4.058e+0,0.018e+0,0.027e+0,0.062e+0,5.629,0.027,0.042,0.105
2500,11.0,12.0,1.821e+1,0.003e+1,0.007e+1,0.025e+1,3.264e+0,0.015e+0,0.023e+0,0.051e+0,5.580,0.028,0.044,0.104
2500,12.0,13.0,1.457e+1,0.003e+1,0.005e+1,0.020e+1,2.627e+0,0.013e+0,0.019e+0,0.041e+0,5.547,0.031,0.046,0.105
2500,13.0,14.1,1.180e+1,0.002e+1,0.005e+1,0.016e+1,2.145e+0,0.011e+0,0.016e+0,0.034e+0,5.498,0.031,0.047,0.105
2500,14.1,15.3,9.438e+0,0.020e+0,0.038e+0,0.132e+0,1.755e+0,0.010e+0,0.014e+0,0.027e+0,5.377,0.031,0.048,0.104
2500,15.3,16.6,7.568e+0,0.017e+0,0.032e+0,0.107e+0,1.421e+0,0.008e+0,0.012e+0,0.023e+0,5.325,0.032,0.050,0.104
2500,16.6,18.0,6.047e+0,0.014e+0,0.026e+0,0.086e+0,1.153e+0,0.007e+0,0.010e+0,0.019e+0,5.244,0.032,0.052,0.104
2500,18.0,19.5,4.842e+0,0.011e+0,0.022e+0,0.070e+0,9.267e-1,0.055e-1,0.087e-1,0.154e-1,5.225,0.033,0.054,0.104
2500,19.5,21.1,3.900e+0,0.009e+0,0.018e+0,0.057e+0,7.597e-1,0.046e-1,0.075e-1,0.128e-1,5.133,0.033,0.056,0.103
2500,21.1,22.8,3.151e+0,0.008e+0,0.015e+0,0.047e+0,6.269e-1,0.039e-1,0.062e-1,0.106e-1,5.026,0.033,0.056,0.102
2500,22.8,24.7,2.527e+0,0.006e+0,0.012e+0,0.038e+0,5.054e-1,0.032e-1,0.051e-1,0.086e-1,4.999,0.034,0.056,0.102
2500,24.7,26.7,2.024e+0,0.005e+0,0.010e+0,0.031e+0,4.101e-1,0.027e-1,0.042e-1,0.070e-1,4.935,0.036,0.057,0.101
2500,26.7,28.8,1.639e+0,0.005e+0,0.009e+0,0.025e+0,3.316e-1,0.024e-1,0.035e-1,0.057e-1,4.942,0.038,0.058,0.102
2500,28.8,31.1,1.317e+0,0.004e+0,0.007e+0,0.020e+0,2.674e-1,0.020e-1,0.029e-1,0.047e-1,4.923,0.040,0.059,0.103
2500,31.1,33.5,1.072e+0,0.004e+0,0.006e+0,0.017e+0,2.200e-1,0.018e-1,0.024e-1,0.039e-1,4.874,0.043,0.060,0.103
2500,33.5,36.1,8.723e-1,0.030e-1,0.049e-1,0.133e-1,1.852e-1,0.016e-1,0.021e-1,0.034e-1,4.710,0.044,0.060,0.100
2500,36.1,38.9,7.091e-1,0.026e-1,0.041e-1,0.108e-1,1.475e-1,0.014e-1,0.017e-1,0.027e-1,4.808,0.048,0.062,0.104
2500,38.9,41.9,5.713e-1,0.023e-1,0.034e-1,0.088e-1,1.228e-1,0.012e-1,0.015e-1,0.022e-1,4.654,0.049,0.062,0.101
2500,41.9,45.1,4.644e-1,0.020e-1,0.028e-1,0.072e-1,9.833e-2,0.103e-2,0.119e-2,0.182e-2,4.723,0.054,0.064,0.104
2500,45.1,48.5,3.800e-1,0.017e-1,0.023e-1,0.059e-1,7.920e-2,0.090e-2,0.098e-2,0.148e-2,4.798,0.059,0.066,0.107
2500,48.5,52.2,3.091e-1,0.015e-1,0.019e-1,0.049e-1,6.489e-2,0.077e-2,0.082e-2,0.123e-2,4.763,0.061,0.067,0.107
2500,52.2,56.1,2.541e-1,0.013e-1,0.016e-1,0.041e-1,5.407e-2,0.069e-2,0.070e-2,0.103e-2,4.699,0.065,0.068,0.106
2500,56.1,60.3,2.079e-1,0.012e-1,0.014e-1,0.034e-1,4.374e-2,0.059e-2,0.058e-2,0.084e-2,4.753,0.070,0.070,0.108
2501,1.00,1.16,1.233e+3,0.005e+3,0.015e+3,0.054e+3,,,,,,,,
2501,1.16,1.33,1.180e+3,0.003e+3,0.011e+3,0.042e+3,,,,,,,,
2501,1.33,1.51,1.103e+3,0.003e+3,0.008e+3,0.031e+3,,,,,,,,
2501,1.51,1.71,9.950e+2,0.019e+2,0.058e+2,0.257e+2,,,,,,,,
2501,1.71,1.92,8.779e+2,0.015e+2,0.045e+2,0.206e+2,,,,,,,,
2501,1.92,2.15,7.610e+2,0.013e+2,0.036e+2,0.163e+2,9.526e+1,0.050e+1,0.082e+1,0.207e+1,7.988,0.044,0.078,0.233
2501,2.15,2.40,6.490e+2,0.010e+2,0.029e+2,0.129e+2,8.558e+1,0.042e+1,0.065e+1,0.165e+1,7.584,0.039,0.066,0.199
2501,2.40,2.67,5.481e+2,0.008e+2,0.023e+2,0.103e+2,7.534e+1,0.034e+1,0.053e+1,0.132e+1,7.275,0.035,0.060,0.176
2501,2.67,2.97,4.586e+2,0.007e+2,0.019e+2,0.080e+2,6.509e+1,0.028e+1,0.044e+1,0.108e+1,7.045,0.033,0.056,0.160
2501,2.97,3.29,3.791e+2,0.006e+2,0.016e+2,0.063e+2,5.549e+1,0.023e+1,0.035e+1,0.089e+1,6.832,0.030,0.052,0.149
2501,3.29,3.64,3.135e+2,0.005e+2,0.013e+2,0.050e+2,4.688e+1,0.019e+1,0.028e+1,0.074e+1,6.688,0.029,0.049,0.142
2501,3.64,4.02,2.560e+2,0.004e+2,0.011e+2,0.040e+2,3.876e+1,0.016e+1,0.021e+1,0.060e+1,6.604,0.028,0.047,0.137
2501,4.02,4.43,2.093e+2,0.003e+2,0.009e+2,0.032e+2,3.204e+1,0.013e+1,0.017e+1,0.049e+1,6.534,0.027,0.045,0.132
2501,4.43,4.88,1.693e+2,0.002e+2,0.007e+2,0.026e+2,2.636e+1,0.010e+1,0.014e+1,0.040e+1,6.423,0.026,0.043,0.128
2501,4.88,5.37,1.365e+2,0.002e+2,0.006e+2,0.020e+2,2.161e+1,0.008e+1,0.011e+1,0.032e+1,6.317,0.025,0.040,0.124
2501,5.37,5.90,1.093e+2,0.002e+2,0.004e+2,0.016e+2,1.756e+1,0.007e+1,0.009e+1,0.026e+1,6.227,0.025,0.038,0.120
2501,5.90,6.47,8.779e+1,0.013e+1,0.032e+1,0.123e+1,1.420e+1,0.005e+1,0.007e+1,0.021e+1,6.182,0.025,0.038,0.117
2501,6.47,7.09,7.061e+1,0.010e+1,0.025e+1,0.098e+1,1.163e+1,0.004e+1,0.006e+1,0.017e+1,6.070,0.025,0.037,0.114
2501,7.09,7.76,5.629e+1,0.008e+1,0.020e+1,0.078e+1,9.511e+0,0.036e+0,0.048e+0,0.141e+0,5.918,0.024,0.037,0.110
2501,7.76,8.48,4.501e+1,0.007e+1,0.016e+1,0.062e+1,7.689e+0,0.030e+0,0.041e+0,0.114e+0,5.854,0.025,0.037,0.109
2501,8.48,9.26,3.597e+1,0.006e+1,0.013e+1,0.049e+1,6.224e+0,0.025e+0,0.034e+0,0.093e+0,5.779,0.025,0.038,0.107
2501,9.26,10.1,2.878e+1,0.005e+1,0.011e+1,0.039e+1,5.001e+0,0.022e+0,0.029e+0,0.075e+0,5.754,0.027,0.040,0.107
2501,10.1,11.0,2.298e+1,0.004e+1,0.009e+1,0.031e+1,4.065e+0,0.018e+0,0.025e+0,0.061e+0,5.653,0.027,0.041,0.105
2501,11.0,12.0,1.833e+1,0.003e+1,0.007e+1,0.025e+1,3.271e+0,0.015e+0,0.021e+0,0.050e+0,5.605,0.028,0.042,0.104
2501,12.0,13.0,1.465e+1,0.003e+1,0.006e+1,0.020e+1,2.630e+0,0.013e+0,0.018e+0,0.040e+0,5.568,0.031,0.044,0.105
2501,13.0,14.1,1.179e+1,0.002e+1,0.005e+1,0.017e+1,2.163e+0,0.011e+0,0.015e+0,0.033e+0,5.451,0.031,0.045,0.103
2501,14.1,15.3,9.480e+0,0.020e+0,0.041e+0,0.133e+0,1.757e+0,0.010e+0,0.013e+0,0.027e+0,5.395,0.032,0.046,0.103
2501,15.3,16.6,7.570e+0,0.017e+0,0.034e+0,0.107e+0,1.439e+0,0.008e+0,0.011e+0,0.023e+0,5.260,0.032,0.047,0.102
2501,16.6,18.0,6.084e+0,0.014e+0,0.028e+0,0.087e+0,1.143e+0,0.007e+0,0.009e+0,0.019e+0,5.322,0.033,0.050,0.104
2501,18.0,19.5,4.850e+0,0.011e+0,0.023e+0,0.071e+0,9.449e-1,0.055e-1,0.082e-1,0.153e-1,5.133,0.032,0.051,0.101
2501,19.5,21.1,3.900e+0,0.009e+0,0.019e+0,0.058e+0,7.564e-1,0.046e-1,0.068e-1,0.124e-1,5.156,0.034,0.053,0.102
2501,21.1,22.8,3.148e+0,0.008e+0,0.016e+0,0.047e+0,6.200e-1,0.039e-1,0.057e-1,0.102e-1,5.077,0.034,0.053,0.102
2501,22.8,24.7,2.533e+0,0.006e+0,0.013e+0,0.038e+0,5.155e-1,0.032e-1,0.048e-1,0.085e-1,4.914,0.033,0.052,0.099
2501,24.7,26.7,2.031e+0,0.005e+0,0.011e+0,0.031e+0,4.052e-1,0.027e-1,0.038e-1,0.067e-1,5.011,0.036,0.054,0.101
2501,26.7,28.8,1.639e+0,0.005e+0,0.009e+0,0.025e+0,3.334e-1,0.024e-1,0.032e-1,0.055e-1,4.915,0.038,0.054,0.100
2501,28.8,31.1,1.322e+0,0.004e+0,0.008e+0,0.020e+0,2.686e-1,0.020e-1,0.026e-1,0.045e-1,4.921,0.040,0.055,0.101
2501,31.1,33.5,1.066e+0,0.003e+0,0.006e+0,0.017e+0,2.204e-1,0.018e-1,0.022e-1,0.037e-1,4.834,0.043,0.055,0.099
2501,33.5,36.1,8.694e-1,0.030e-1,0.052e-1,0.133e-1,1.768e-1,0.016e-1,0.018e-1,0.031e-1,4.918,0.046,0.058,0.102
2501,36.1,38.9,7.050e-1,0.026e-1,0.043e-1,0.109e-1,1.498e-1,0.014e-1,0.015e-1,0.026e-1,4.706,0.047,0.056,0.099
2501,38.9,41.9,5.718e-1,0.023e-1,0.036e-1,0.089e-1,1.192e-1,0.012e-1,0.012e-1,0.020e-1,4.798,0.051,0.058,0.101
2501,41.9,45.1,4.664e-1,0.020e-1,0.030e-1,0.073e-1,9.979e-2,0.104e-2,0.106e-2,0.175e-2,4.674,0.053,0.058,0.099
2501,45.1,48.5,3.822e-1,0.018e-1,0.025e-1,0.060e-1,8.079e-2,0.091e-2,0.087e-2,0.143e-2,4.731,0.057,0.060,0.102
2501,48.5,52.2,3.107e-1,0.015e-1,0.021e-1,0.050e-1,6.684e-2,0.079e-2,0.073e-2,0.119e-2,4.648,0.059,0.060,0.100
2501,52.2,56.1,2.540e-1,0.013e-1,0.018e-1,0.042e-1,5.370e-2,0.069e-2,0.060e-2,0.096e-2,4.729,0.065,0.062,0.103
2501,56.1,60.3,2.074e-1,0.012e-1,0.015e-1,0.034e-1,4.361e-2,0.059e-2,0.049e-2,0.079e-2,4.756,0.070,0.063,0.104
2502,1.00,1.16,1.265e+3,0.005e+3,0.016e+3,0.056e+3,,,,,,,,
2502,1.16,1.33,1.198e+3,0.003e+3,0.011e+3,0.042e+3,,,,,,,,
2502,1.33,1.51,1.122e+3,0.003e+3,0.008e+3,0.032e+3,,,,,,,,
2502,1.51,1.71,1.012e+3,0.002e+3,0.006e+3,0.026e+3,,,,,,,,
2502,1.71,1.92,8.914e+2,0.016e+2,0.047e+2,0.209e+2,,,,,,,,
2502,1.92,2.15,7.695e+2,0.013e+2,0.038e+2,0.165e+2,9.549e+1,0.051e+1,0.087e+1,0.210e+1,8.058,0.045,0.083,0.236
2502,2.15,2.40,6.573e+2,0.011e+2,0.030e+2,0.131e+2,8.670e+1,0.043e+1,0.070e+1,0.168e+1,7.582,0.039,0.070,0.200
2502,2.40,2.67,5.525e+2,0.009e+2,0.024e+2,0.104e+2,7.611e+1,0.035e+1,0.061e+1,0.136e+1,7.260,0.035,0.066,0.178
2502,2.67,2.97,4.609e+2,0.007e+2,0.020e+2,0.080e+2,6.560e+1,0.029e+1,0.051e+1,0.112e+1,7.025,0.033,0.063,0.162
2502,2.97,3.29,3.822e+2,0.006e+2,0.017e+2,0.064e+2,5.612e+1,0.024e+1,0.037e+1,0.091e+1,6.810,0.030,0.054,0.150
2502,3.29,3.64,3.150e+2,0.005e+2,0.014e+2,0.051e+2,4.659e+1,0.019e+1,0.027e+1,0.074e+1,6.761,0.030,0.050,0.144
2502,3.64,4.02,2.577e+2,0.004e+2,0.012e+2,0.041e+2,3.925e+1,0.016e+1,0.022e+1,0.061e+1,6.564,0.029,0.047,0.136
2502,4.02,4.43,2.102e+2,0.003e+2,0.009e+2,0.032e+2,3.218e+1,0.013e+1,0.017e+1,0.049e+1,6.533,0.028,0.046,0.133
2502,4.43,4.88,1.702e+2,0.002e+2,0.008e+2,0.026e+2,2.641e+1,0.010e+1,0.014e+1,0.040e+1,6.442,0.026,0.045,0.129
2502,4.88,5.37,1.372e+2,0.002e+2,0.006e+2,0.020e+2,2.175e+1,0.008e+1,0.012e+1,0.033e+1,6.309,0.026,0.043,0.125
2502,5.37,5.90,1.101e+2,0.002e+2,0.004e+2,0.016e+2,1.773e+1,0.007e+1,0.009e+1,0.027e+1,6.212,0.025,0.041,0.120
2502,5.90,6.47,8.835e+1,0.013e+1,0.034e+1,0.124e+1,1.439e+1,0.006e+1,0.007e+1,0.021e+1,6.139,0.025,0.040,0.117
2502,6.47,7.09,7.063e+1,0.010e+1,0.027e+1,0.099e+1,1.180e+1,0.004e+1,0.006e+1,0.018e+1,5.988,0.024,0.039,0.113
2502,7.09,7.76,5.671e+1,0.008e+1,0.021e+1,0.079e+1,9.475e+0,0.037e+0,0.050e+0,0.142e+0,5.985,0.025,0.039,0.112
2502,7.76,8.48,4.517e+1,0.007e+1,0.017e+1,0.062e+1,7.705e+0,0.031e+0,0.041e+0,0.114e+0,5.862,0.025,0.038,0.109
2502,8.48,9.26,3.612e+1,0.006e+1,0.014e+1,0.050e+1,6.254e+0,0.026e+0,0.035e+0,0.093e+0,5.775,0.025,0.039,0.107
2502,9.26,10.1,2.880e+1,0.005e+1,0.011e+1,0.039e+1,5.051e+0,0.022e+0,0.029e+0,0.076e+0,5.703,0.026,0.040,0.106
2502,10.1,11.0,2.306e+1,0.004e+1,0.009e+1,0.031e+1,4.082e+0,0.019e+0,0.025e+0,0.061e+0,5.648,0.028,0.041,0.105
2502,11.0,12.0,1.830e+1,0.003e+1,0.007e+1,0.025e+1,3.272e+0,0.015e+0,0.021e+0,0.050e+0,5.593,0.028,0.042,0.104
2502,12.0,13.0,1.463e+1,0.003e+1,0.006e+1,0.020e+1,2.669e+0,0.014e+0,0.018e+0,0.041e+0,5.481,0.030,0.043,0.103
2502,13.0,14.1,1.182e+1,0.002e+1,0.005e+1,0.017e+1,2.173e+0,0.011e+0,0.015e+0,0.033e+0,5.440,0.031,0.045,0.103
2502,14.1,15.3,9.503e+0,0.020e+0,0.043e+0,0.134e+0,1.752e+0,0.010e+0,0.013e+0,0.027e+0,5.424,0.032,0.047,0.104
2502,15.3,16.6,7.605e+0,0.017e+0,0.036e+0,0.109e+0,1.431e+0,0.008e+0,0.011e+0,0.023e+0,5.316,0.032,0.048,0.103
2502,16.6,18.0,6.110e+0,0.014e+0,0.030e+0,0.088e+0,1.154e+0,0.007e+0,0.009e+0,0.019e+0,5.295,0.033,0.050,0.104
2502,18.0,19.5,4.866e+0,0.011e+0,0.025e+0,0.072e+0,9.400e-1,0.055e-1,0.080e-1,0.151e-1,5.177,0.033,0.051,0.102
2502,19.5,21.1,3.924e+0,0.009e+0,0.020e+0,0.059e+0,7.643e-1,0.046e-1,0.067e-1,0.124e-1,5.134,0.033,0.052,0.102
2502,21.1,22.8,3.152e+0,0.008e+0,0.017e+0,0.047e+0,6.286e-1,0.039e-1,0.056e-1,0.103e-1,5.013,0.033,0.052,0.100
2502,22.8,24.7,2.540e+0,0.006e+0,0.014e+0,0.038e+0,5.085e-1,0.032e-1,0.046e-1,0.083e-1,4.995,0.034,0.053,0.100
2502,24.7,26.7,2.031e+0,0.005e+0,0.012e+0,0.031e+0,4.098e-1,0.028e-1,0.037e-1,0.067e-1,4.955,0.036,0.053,0.100
2502,26.7,28.8,1.649e+0,0.005e+0,0.010e+0,0.025e+0,3.318e-1,0.024e-1,0.031e-1,0.055e-1,4.969,0.039,0.054,0.100
2502,28.8,31.1,1.328e+0,0.004e+0,0.008e+0,0.021e+0,2.758e-1,0.021e-1,0.026e-1,0.046e-1,4.815,0.039,0.054,0.098
2502,31.1,33.5,1.073e+0,0.004e+0,0.007e+0,0.017e+0,2.213e-1,0.018e-1,0.021e-1,0.037e-1,4.848,0.043,0.055,0.099
2502,33.5,36.1,8.760e-1,0.031e-1,0.056e-1,0.136e-1,1.805e-1,0.016e-1,0.018e-1,0.031e-1,4.854,0.046,0.057,0.101
2502,36.1,38.9,7.080e-1,0.026e-1,0.047e-1,0.110e-1,1.477e-1,0.014e-1,0.015e-1,0.026e-1,4.792,0.048,0.057,0.101
2502,38.9,41.9,5.773e-1,0.023e-1,0.039e-1,0.091e-1,1.210e-1,0.012e-1,0.012e-1,0.021e-1,4.770,0.051,0.059,0.101
2502,41.9,45.1,4.684e-1,0.020e-1,0.033e-1,0.074e-1,9.923e-2,0.104e-2,0.106e-2,0.174e-2,4.721,0.054,0.060,0.101
2502,45.1,48.5,3.815e-1,0.018e-1,0.027e-1,0.061e-1,8.324e-2,0.092e-2,0.092e-2,0.148e-2,4.583,0.055,0.060,0.100
2502,48.5,52.2,3.129e-1,0.015e-1,0.023e-1,0.051e-1,6.623e-2,0.079e-2,0.076e-2,0.120e-2,4.725,0.061,0.064,0.104
2502,52.2,56.1,2.540e-1,0.013e-1,0.019e-1,0.042e-1,5.385e-2,0.069e-2,0.064e-2,0.099e-2,4.717,0.065,0.066,0.105
2502,56.1,60.3,2.079e-1,0.012e-1,0.016e-1,0.035e-1,4.461e-2,0.060e-2,0.055e-2,0.083e-2,4.660,0.068,0.067,0.105
2503,1.00,1.16,1.300e+3,0.005e+3,0.016e+3,0.057e+3,,,,,,,,
2503,1.16,1.33,1.238e+3,0.003e+3,0.011e+3,0.044e+3,,,,,,,,
2503,1.33,1.51,1.144e+3,0.003e+3,0.008e+3,0.033e+3,,,,,,,,
2503,1.51,1.71,1.033e+3,0.002e+3,0.006e+3,0.027e+3,,,,,,,,
2503,1.71,1.92,9.085e+2,0.016e+2,0.047e+2,0.213e+2,,,,,,,,
2503,1.92,2.15,7.843e+2,0.013e+2,0.037e+2,0.168e+2,9.818e+1,0.051e+1,0.098e+1,0.219e+1,7.988,0.044,0.088,0.236
2503,2.15,2.40,6.653e+2,0.010e+2,0.030e+2,0.133e+2,8.792e+1,0.042e+1,0.078e+1,0.174e+1,7.567,0.038,0.075,0.201
2503,2.40,2.67,5.594e+2,0.009e+2,0.024e+2,0.105e+2,7.734e+1,0.035e+1,0.067e+1,0.141e+1,7.233,0.034,0.070,0.179
2503,2.67,2.97,4.663e+2,0.007e+2,0.020e+2,0.081e+2,6.660e+1,0.029e+1,0.056e+1,0.116e+1,7.001,0.032,0.066,0.163
2503,2.97,3.29,3.859e+2,0.006e+2,0.016e+2,0.064e+2,5.598e+1,0.023e+1,0.041e+1,0.092e+1,6.892,0.030,0.059,0.153
2503,3.29,3.64,3.182e+2,0.005e+2,0.014e+2,0.051e+2,4.704e+1,0.019e+1,0.031e+1,0.076e+1,6.764,0.029,0.053,0.145
2503,3.64,4.02,2.594e+2,0.004e+2,0.012e+2,0.041e+2,3.949e+1,0.016e+1,0.024e+1,0.062e+1,6.569,0.028,0.050,0.138
2503,4.02,4.43,2.119e+2,0.003e+2,0.009e+2,0.033e+2,3.257e+1,0.013e+1,0.020e+1,0.051e+1,6.505,0.027,0.049,0.133
2503,4.43,4.88,1.717e+2,0.002e+2,0.007e+2,0.026e+2,2.652e+1,0.010e+1,0.016e+1,0.041e+1,6.475,0.026,0.048,0.131
2503,4.88,5.37,1.376e+2,0.002e+2,0.006e+2,0.020e+2,2.156e+1,0.008e+1,0.013e+1,0.033e+1,6.384,0.026,0.046,0.127
2503,5.37,5.90,1.107e+2,0.002e+2,0.004e+2,0.016e+2,1.789e+1,0.007e+1,0.010e+1,0.027e+1,6.187,0.025,0.044,0.121
2503,5.90,6.47,8.864e+1,0.013e+1,0.033e+1,0.124e+1,1.450e+1,0.005e+1,0.008e+1,0.022e+1,6.111,0.025,0.042,0.117
2503,6.47,7.09,7.094e+1,0.010e+1,0.026e+1,0.099e+1,1.181e+1,0.004e+1,0.007e+1,0.018e+1,6.009,0.024,0.042,0.115
